location_id,date,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed,average_temperature,average_humidity,average_wind_speed,total_precipitation,pm25_category
17,2025-02-19,0.7806666666666666,30.78,48.51744186046512,0.050536046511627894,17.21590909090909,176.63076923076923,77.7159090909091,60.09090909090909,31.67674418604651,23.011363636363637,209.82954545454547,0.7931818181818181,21.136714770797962,48.03607809847199,5.246434634974533,45.1,Moderate
50,2025-02-19,1.1750574712643678,9.251190476190477,42.609302325581396,0.030009302325581386,35.04659090909091,194.67415730337078,90.46067415730337,53.91011235955056,28.78837209302326,20.492134831460675,185.4943820224719,0.5550561797752809,21.136714770797962,48.03607809847199,5.246434634974533,45.1,Poor
235,2025-02-19,,,,0.09358493150684931,,,99.18666666666667,,,,154.6986301369863,0.35342465753424657,21.136714770797962,48.03607809847199,5.246434634974533,45.1,Poor
17,2025-02-20,0.8872,24.279999999999998,55.949999999999996,0.05069999999999999,14.533333333333333,105.82857142857142,60.166666666666664,78.08333333333333,28.164285714285715,19.941666666666666,183.25,0.6416666666666667,18.41244131455399,70.9906103286385,8.905868544600938,135.9,Moderate
50,2025-02-20,1.1646153846153846,15.5,39.892857142857146,0.03274285714285712,6.3500000000000005,203.72727272727272,76.9090909090909,68.81818181818181,28.164285714285715,18.963636363636365,184.45454545454547,0.6090909090909091,18.41244131455399,70.9906103286385,8.905868544600938,135.9,Moderate
235,2025-02-20,,,,0.034335999999999985,,,75.16,,,,171.0,2.794736842105263,18.41244131455399,70.9906103286385,8.905868544600938,135.9,Moderate
235,2025-02-21,,,,0.045349999999999946,,,,,,,160.5,0.35,22.694444444444443,56.05555555555556,1.9333333333333331,0.0,Unknown
